user_id,payment_ratio,overlimit_percentage,payment_ratio_3month,payment_ratio_6month,delinquency_score,years_since_card_issuing,total_usage,remaining_bill_per_number_of_cards,remaining_bill_per_limit,total_usage_per_limit,total_3mo_usage_per_limit,total_6mo_usage_per_limit,utilization_3month,utilization_6month
21,164.09,0.0,98.12,100.0,,12.41666667,1583400.0,0.0,0.0,0.1218,0.6771906540000001,0.21697443600000002,0.637737731,0.205422462
22,95.69,0.0,49.57,37.33,0.0,2.0,331790.0,0.0,0.0,0.110596667,0.0,0.292907223,0.545604083,0.508366667
23,102.21,0.0,100.0,100.0,0.0,5.416666667,8927737.0,4602571.5,0.5113968329999999,0.495985389,0.261256694,0.35532770399999997,0.46052670799999995,0.351830907
24,10.51,12.75,7.49,12.2,0.0,0.916666667,0.0,11221345.0,1.1221345,0.0,0.09949698800000001,0.11172818400000001,1.153388363,1.131109884
25,0.0,0.0,0.0,0.0,,2.25,9653.0,0.0,0.0,0.00048265,0.000478325,0.0,0.002669388,0.0
26,100.0,0.0,76.11,74.5,0.0,2.583333333,1305074.0,0.0,0.0,0.2610148,0.16825915,0.184507,0.25309175,0.11664453400000001
27,29.68,0.0,12.29,14.46,0.0,12.75,0.0,3802787.0,0.496015696,0.0,0.044881717,0.036325348,0.469491978,0.43438776799999995
28,100.0,0.0,100.0,100.0,,11.75,19725000.0,0.0,0.0,0.263,0.19947779999999998,0.24868380399999998,0.35895802299999996,0.39421804
29,100.0,0.0,50.0,33.33,0.0,3.5,4113189.0,0.0,0.0,0.514148625,0.158328125,0.027233499999999997,0.14023006300000002,0.063228584
30,0.0,0.0,10.31,9.82,,2.75,453615.0,4093981.5,0.9097736670000001,0.050401667000000004,0.0578,0.073952963,0.9114989720000001,0.8830561109999999
31,98.96,0.0,0.0,44.18,0.0,1.5833333330000001,0.0,105969.0,0.070646,0.0,0.0741395,0.080081443,0.028452667,0.0
32,27.53,0.0,25.38,58.46,0.0,2.583333333,602256.0,1253563.3329999999,0.752138,0.1204512,0.1292548,0.24666,0.843642,0.886495934
33,10.12,3.62,53.04,99.83,,0.916666667,3930500.0,10292919.0,1.0292919,0.196525,0.217989425,0.37957255,0.839397013,0.3786873
34,100.44,0.0,91.37,118.94,0.0,5.333333333,0.0,0.0,0.0,0.0,0.4831794,0.569841534,0.59164695,0.271449934
35,100.0,0.0,75.05,50.09,0.0,7.666666667,0.0,89632.5,0.059754999999999996,0.0,0.0,0.21111111,0.286799917,0.42285211
36,100.0,0.0,100.0,100.0,,0.75,0.0,0.0,0.0,0.0,0.434746875,0.427333334,0.497469969,0.37172525
37,0.0,0.0,17.27,28.07,,7.75,0.0,4724339.0,0.787389833,0.0,0.081079896,0.052916667,1.053099104,1.1798415
38,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.011222063000000001,0.022408334
39,0.0,4.89,71.09,48.62,,2.0,0.0,6926513.667,1.03897705,0.0,0.4943125,0.903366667,0.9626135,0.99094905
40,99.78,0.0,68.17,62.3,0.0,0.75,1905600.0,963015.0,0.6420100000000001,0.6352,0.26171625,0.06861689,0.5200520829999999,0.560707443
41,0.0,0.0,49.91,100.0,,8.75,0.0,0.0,0.0,0.0,0.027564875,0.08155888900000001,0.224720438,1.0049555000000001
42,0.0,0.0,8.98,12.09,0.0,3.916666667,311810.0,511629.4,0.852715667,0.103936667,0.015604167,0.128203777,1.08686375,1.1710035570000001
43,42.09,0.0,75.02,99.94,0.0,11.83333333,1300000.0,1919248.0,0.959624,0.21666666699999998,0.265279208,0.010605833,0.72755125,0.548551833
44,0.0,0.0,0.0,0.0,,15.5,0.0,0.0,0.0,0.0,0.0,1.17e-06,0.000519945,4.6200000000000005e-05
45,100.0,0.0,100.0,98.04,0.0,3.666666667,1542550.0,2460063.5,0.9840254,0.30851,0.5023414,0.554941466,0.97867925,0.9648004659999999
46,0.0,0.0,88.03,98.77,,3.583333333,0.0,2449488.5,0.9797954,0.0,0.28,0.1299002,0.65312845,0.14734679999999997
47,0.0,8.41,25.09,66.67,,7.0,1029809.0,49072612.5,1.102755337,0.011570888,0.065478385,0.143519674,1.175830458,1.072658655
48,0.0,0.0,75.24,100.0,0.0,3.25,226000.0,110448.0,0.044179199999999995,0.0452,0.013915,0.0272,0.03880065,0.164730934
49,99.73,0.0,99.77,99.82,,6.75,2371574.0,0.0,0.0,0.39526233299999997,0.45844208299999994,0.228860555,0.50699575,0.450060167
50,100.0,0.0,75.0,66.67,,0.833333333,0.0,0.0,0.0,0.0,0.10124825,0.05,0.08558239999999999,0.066693734
51,0.0,0.0,0.0,70.88,,10.66666667,0.0,0.0,0.0,0.0,0.000698214,0.0,0.004056616,0.000137143
52,103.45,0.0,100.2,100.03,,1.75,501640.0,0.0,0.0,0.0062705,0.009309656,0.014731658,0.122994925,0.125477554
53,101.2,0.0,107.46,100.91,,6.5,5722000.0,0.0,0.0,0.096983051,0.104708699,0.129092169,0.12663993199999998,0.146443294
54,10.01,0.0,7.6,10.45,0.0,12.0,7125.0,475324.25,0.271613857,0.001017857,0.018885713999999998,0.020347999999999998,0.269335714,0.234366667
55,24.07,2.15,24.61,15.96,,3.083333333,450000.0,8854165.332999999,0.885416533,0.015,0.0625,0.0,1.340845267,1.4072043330000001
56,100.0,0.0,100.12,100.48,,4.5,2000000.0,0.0,0.0,0.2,0.24316555,0.10166666699999999,0.1963188,0.200199433
57,9.21,13.18,109.43,133.33,0.0,2.583333333,22198709.0,11325667.5,1.13256675,1.10993545,0.696059013,0.61040315,0.673379025,0.6771992170000001
58,0.0,0.0,72.76,64.45,,3.5,0.0,0.0,0.0,0.0,0.31137367899999996,0.307214904,0.8184278209999999,0.5457908570000001
59,10.32,0.0,67.77,91.59,0.0,14.83333333,11487871.0,7649343.0,0.573700725,0.287196775,0.35032026299999997,0.567534317,0.787152813,0.59771905
60,14.44,27.76,11.62,66.64,,3.666666667,0.0,3344092.333,1.254034625,0.0,0.072069719,0.414978125,1.218362781,1.270721166
61,45.35,0.0,50.0,47.46,,10.66666667,0.0,487603.0,0.24380149999999998,0.0,0.06859375,0.046425,0.22252475,0.281731625
62,18.24,0.0,10.38,13.11,0.0,1.25,0.0,1823603.5,0.7294414,0.0,0.0,0.058427665999999996,0.74495595,0.765569666
63,0.0,16.63,4.91,14.06,0.0,10.66666667,52000.0,7724552.5,1.188392692,0.004,0.006355769,0.017325513,1.078112096,1.0468303079999999
64,100.0,0.0,75.56,66.67,,11.83333333,3228794.0,1583371.333,0.6785877140000001,0.461256286,0.28571428600000004,0.25683047600000003,0.378177143,0.255704333
65,30.3,0.0,29.83,92.87,,5.0,1682000.0,3648733.5,0.561343615,0.129384615,0.11125982699999999,0.260028513,0.596084135,0.22789115399999998
66,0.0,0.0,75.0,109.71,,5.166666667,71000.0,145436.5,0.0581746,0.0142,0.0277998,0.050789999999999995,0.0278385,0.08243233400000001
67,41.81,7.62,21.89,5.57,0.0,9.0,1425595.0,273535.6667,0.273535667,0.475198333,0.1423,0.051766667,0.746075167,0.851159333
68,10.15,0.0,25.0,33.34,0.0,3.916666667,0.0,3347445.5,0.956413,0.0,0.189887,0.354238096,0.945037143,0.839269286
69,101.32,2.24,51.32,52.45,0.0,0.75,3083800.0,1537138.0,1.024758667,1.027933333,0.44927875,0.19967111,0.84292775,0.928978777
70,200.0,0.0,100.0,44.18,0.0,15.66666667,3685500.0,0.0,0.0,0.7371,0.2991762,0.239891534,0.30140855,0.583181266
71,99.89,1.26,99.84,99.58,0.0,2.166666667,1082509.0,0.0,0.0,0.180418167,0.435618,1.673095557,0.8202125,0.8302525
72,0.0,0.0,75.0,50.81,,3.416666667,1333540.0,663408.0,0.1326816,0.066677,0.02935,0.007836667,0.037730413,0.015649917
73,0.0,11.98,7.5,19.1,,17.25,454996.0,1970949.25,1.1262567140000002,0.064999429,0.09223571400000001,0.047265904000000004,0.8185451429999999,0.60690781
74,0.0,0.0,15.86,12.12,0.0,8.0,1250000.0,6557772.6,2.1859242,0.083333333,0.303706667,1.347364333,2.213187333,1.964117245
75,0.0,13.62,18.41,20.63,0.0,5.416666667,0.0,1114298.6670000001,1.1142986670000001,0.0,0.09150833300000001,0.1329,1.087056833,1.004674557
76,7.31,54.13,7.23,20.15,0.0,9.75,1806768.0,3380924.667,1.4489677140000001,0.258109714,0.082365393,0.284368096,1.33822375,1.298549381
77,17.27,0.0,46.21,66.67,0.0,3.333333333,706305.0,1492673.5,0.373168375,0.088288125,0.075030563,0.0,0.309743719,0.230551625
78,100.05,0.0,100.0,100.0,0.0,4.5,241200.0,0.0,0.0,0.0804,0.23988249999999997,0.36302566700000005,0.35493666700000004,0.203476223
79,15.65,0.0,13.52,14.05,0.0,4.666666667,0.0,921312.3333,0.9213123329999999,0.0,0.0,0.0,0.9708901670000001,1.08749511
80,58.17,0.0,84.31,101.19,0.0,8.166666667000001,5693659.0,5565998.333,0.83489975,0.28468295,0.334390675,0.39219676700000006,0.624839338,0.381944884
81,9.99,0.0,13.99,100.77,0.0,0.75,180000.0,1323642.5,0.882428333,0.06,0.0,0.333333333,0.8891445,1.074573223
82,0.0,0.0,30.33,50.0,0.0,14.41666667,0.0,38020.0,0.00142575,0.0,0.0020494379999999998,0.000928033,0.005770709000000001,0.006052479
83,0.0,10.68,83.0,102.43,0.0,10.66666667,0.0,6739524.75,1.07832396,0.0,0.23453055,0.157266347,1.03797176,1.052910973
84,71.22,0.0,70.05,98.69,0.0,8.666666667000001,2017956.0,1552379.333,0.18628552,0.08071824,0.40841998,0.38842288,0.48507454,0.7693558000000001
85,0.0,0.0,25.0,100.33,0.0,7.583333333,0.0,0.0,0.0,0.0,0.0,0.016785417,0.000719259,0.025703721000000002
86,0.0,0.0,0.0,0.0,0.0,2.25,343.0,0.0,0.0,1.7199999999999998e-05,6.93e-06,0.0,0.003171875,0.002390284
87,37.25,0.0,65.38,43.25,0.0,12.58333333,4918000.0,2544642.6,0.6058672860000001,0.234190476,0.17734942899999998,0.16660727,0.595085083,0.517432873
88,10.93,0.0,11.21,14.92,0.0,1.8333333330000001,-3888.0,1401665.5,0.934443667,-0.001296,0.043833332999999995,0.06,0.859280833,0.8643684429999999
89,0.0,5.8,4.79,26.05,2.0,8.25,0.0,18805050.25,1.139700015,0.0,0.026849564,0.222788293,1.072906288,1.0108786159999998
90,0.0,20.23,11.44,40.13,0.0,25.66666667,0.0,4828499.5,1.207124875,0.0,0.109375,0.43566666600000004,1.142090344,0.8242539590000001
91,5.33,0.0,8.2,6.68,0.0,6.75,0.0,13098283.67,0.59537653,0.0,0.0,0.00520202,0.526414841,0.5229446520000001
92,12.19,0.0,7.84,43.92,0.0,9.916666667000001,0.0,1041286.8,0.8677389999999999,0.0,0.05940075,0.041536388,0.919163625,0.919635167
93,0.0,0.0,75.0,135.97,0.0,13.58333333,32659384.0,12646789.33,0.611941419,0.5267642579999999,0.151751238,0.054797730999999995,0.665394278,0.90949078
94,0.0,0.0,12.29,18.43,0.0,2.75,88349.0,1167834.0,0.778556,0.029449667000000002,0.109822,0.1911,0.99219925,0.973970223
95,14.13,15.45,13.38,11.96,4.0,5.333333333,0.0,1690038.0,1.126692,0.0,0.079541667,0.069612333,1.1031405,1.110605777
96,20.98,0.0,10.1,13.93,0.0,5.916666667,0.0,1071355.0,0.42854200000000003,0.0,0.0,0.070341334,0.6537588000000001,0.630576066
97,100.0,0.0,100.0,100.0,0.0,5.75,16860354.0,0.0,0.0,0.33720708,0.269226205,0.073617207,0.62342844,0.38056156700000005
98,100.0,0.0,62.73,66.67,0.0,5.666666667,686247.0,0.0,0.0,0.1372494,0.09434085,0.164381666,0.16352039999999998,0.1661046
99,100.0,0.0,100.0,87.56,0.0,7.833333333,0.0,0.0,0.0,0.0,0.001699274,0.000741935,0.07497264099999999,0.097525161
100,15.76,0.0,10.22,21.13,0.0,11.91666667,455900.0,1686875.4,0.8434377000000001,0.04559,0.06385980000000001,0.0515,0.84020275,0.8629966999999998
101,16.67,5.12,10.99,10.92,0.0,13.25,5581172.0,14112499.33,1.085576872,0.143106974,0.097196545,0.132862051,1.020597962,1.0162182990000002
102,14.78,6.53,18.97,8.54,0.0,8.75,7052415.0,27099873.5,1.042302827,0.135623365,0.055302885,0.228525641,0.887410125,0.8585408459999999
103,75.65,0.0,67.0,57.05,0.0,7.166666667,2311500.0,4678341.666999999,0.342317683,0.056378049000000006,0.17083504300000002,0.064971919,0.194241274,0.098379138
104,0.0,1.49,11.28,12.37,0.0,9.583333332999999,0.0,10337394.67,1.148599407,0.0,0.100925926,0.09099742,0.986632787,0.9179399009999999
105,0.0,0.0,8.46,37.78,0.0,2.75,0.0,1736688.5,0.86834425,0.0,0.31157725,0.557422083,0.964380125,0.6950236679999999
106,13.68,0.0,18.18,42.24,0.0,3.083333333,296258.0,991985.0,0.661323333,0.09875266699999999,0.21524991699999999,0.334555557,0.536992833,0.537842333
107,30.0,0.0,80.33,99.9,0.0,7.75,1335000.0,1556329.333,0.518776444,0.148333333,0.148443194,0.237037037,0.508276222,0.640398259
108,109.87,1.29,76.43,100.78,0.0,5.333333333,1698212.0,1521721.0,1.014480667,0.5660706670000001,0.48002108299999996,0.74000189,0.764344583,0.328945223
109,100.0,0.0,59.19,27.77,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.218887466,0.5185234000000001,0.651902466
110,100.0,0.0,74.92,66.67,0.0,5.166666667,1462713.0,0.0,0.0,0.2437855,0.6299625,0.070621555,0.770689167,0.09214866699999999
111,100.0,14.09,115.79,83.07,0.0,2.416666667,0.0,0.0,0.0,0.0,0.729723833,0.9565716670000001,1.108892583,0.98440011
112,100.0,0.0,100.02,99.24,0.0,13.16666667,4371200.0,0.0,0.0,0.112082051,0.215739538,0.22069771800000001,0.251776173,0.215704726
113,100.14,0.0,100.0,100.0,0.0,15.41666667,3027820.0,0.0,0.0,0.054068214,0.025071637999999997,0.18096871399999997,0.187740054,0.298234351
114,0.0,7.38,21.06,37.44,0.0,6.083333333,0.0,4912017.0,1.091559333,0.0,0.168886333,0.19515696300000002,1.051194389,1.144748111
115,90.1,13.98,65.91,73.46,0.0,13.66666667,0.0,982420.1667,1.1789041999999998,0.0,0.55020525,0.645966666,1.06055955,0.9446665340000001
116,56.85,0.0,19.13,69.97,0.0,8.833333332999999,527496.0,2461602.5,0.820534167,0.087916,0.159629167,0.40424222200000004,0.941473167,0.9264296670000001
117,10.08,0.0,21.84,17.68,0.0,0.75,50000.0,1444440.0,0.96296,0.016666667,0.16228916699999998,0.277688667,0.926630417,1.002411443
118,0.0,0.0,21.62,9.76,0.0,6.583333333,0.0,923513.5,0.3694054,0.0,0.1,0.0,0.29002885,0.0131986
119,100.0,0.0,100.0,44.05,0.0,2.0,307265.0,0.0,0.0,0.07681625,0.26037875,0.142763583,0.535553625,0.1720785
120,100.0,0.0,99.72,100.0,0.0,3.5,267249.0,0.0,0.0,0.038178429,0.033959286,0.13965823900000002,0.22009428600000003,0.27717319
121,100.27,0.0,77.5,100.1,0.0,2.0,6848745.0,3826126.5,0.956531625,0.856093125,0.830964563,1.780838834,0.818347688,2.334923166
122,100.0,0.0,100.0,53.88,0.0,7.75,4226553.0,2161542.2,0.158936926,0.062155191,0.078522103,0.007352941,0.198695596,0.0
123,20.0,0.0,32.21,59.09,0.0,6.416666667,60855.0,1480030.5,0.9866870000000001,0.020285,0.141666667,0.288775,0.749642667,0.7653172229999999
124,10.51,0.0,11.76,14.56,0.0,9.833333332999999,0.0,4227532.5,0.939451667,0.0,0.121978139,0.1,0.8393653059999999,0.32434825899999997
125,65.48,0.0,84.52,100.01,0.0,4.083333333,4654956.0,6279718.5,0.8372958,0.3103304,0.27205,0.3974,0.4471812,0.133623978
126,0.0,6.87,7.5,14.19,0.0,13.41666667,0.0,9911158.5,1.101239833,0.0,0.092002569,0.176238018,0.6852775,0.7314117590000001
127,21.11,0.0,49.8,100.0,0.0,14.41666667,0.0,582004.6667,0.036375292000000004,0.0,0.106940156,0.204872375,0.103608885,0.42932941700000005
128,100.0,0.0,97.82,99.61,0.0,1.5833333330000001,0.0,35623.5,0.0142494,0.0,0.0,0.6622468,0.1008681,0.599645734
129,49.26,0.0,25.07,9.71,0.0,4.166666667,0.0,1953145.0,0.781258,0.0,0.17177,0.0017375999999999997,0.61441925,0.463319066
130,17.75,0.0,20.41,31.59,0.0,10.75,789870.0,2378305.75,0.166898649,0.013857368,0.018311412,0.031123895,0.215778193,0.30249219899999996
131,37.25,0.0,75.96,78.87,0.0,8.75,2542175.0,4213680.4,0.84273608,0.101687,0.25323219,0.26733604,0.71428584,0.645479347
132,0.0,9.68,58.75,24.3,0.0,2.333333333,500000.0,2751926.5,1.1007706,0.1,0.3464093,0.02,0.7517659999999999,0.576694334
133,0.0,2.11,47.06,59.38,0.0,14.25,100000.0,22073490.0,0.91972875,0.0020833329999999997,0.072757396,0.078400194,0.933404682,0.8147707359999999
134,100.0,0.0,100.0,100.0,0.0,3.083333333,1284600.0,1184150.5,0.7894336670000001,0.4282,0.391794167,0.27654666699999997,0.678002833,0.993552777
135,101.16,0.0,100.09,100.0,0.0,15.25,0.0,0.0,0.0,0.0,0.800518542,1.066384778,0.5207637079999999,0.432620888
136,0.0,0.0,75.0,121.29,0.0,12.0,0.0,5417.75,0.00037363800000000003,0.0,0.0,0.0,0.004116078,0.046643575
137,84.8,0.0,81.8,101.5,0.0,7.666666667,89000.0,0.0,0.0,0.002472222,0.8563055559999999,1.095601852,1.017793938,1.012317972
138,16.74,1.29,22.62,33.33,0.0,5.416666667,663470.0,4520078.5,0.9040157,0.066347,0.040337225,0.119433867,0.886463375,0.871697067
139,0.0,2.57,2.59,-75.4,2.0,15.33333333,0.0,1137400.75,0.9099206,0.0,0.28125500000000003,0.2804954,0.76093625,0.3098
140,0.0,0.0,25.0,0.0,0.0,2.0,0.0,28648.5,0.0019099,0.0,0.0,0.0,0.003827008,0.0
141,32.58,0.0,10.48,7.43,0.0,8.75,1203059.0,6708520.833,0.789237745,0.023589392,0.077147966,0.073202621,0.8144774359999999,0.833135765
142,0.0,0.0,75.0,100.0,0.0,8.75,0.0,1276500.0,0.049096154,0.0,0.042406506,0.017605671,0.094780147,0.028978214
143,18.35,0.0,22.2,80.7,0.0,3.416666667,0.0,1841312.0,0.7365248000000001,0.0,0.0,0.218117334,0.78511315,0.8010998659999999
144,0.0,0.0,9.23,12.96,0.0,10.58333333,0.0,1614589.5,0.35879766700000004,0.0,0.0,0.0,0.385441611,0.45670255600000004
145,19.49,3.43,60.07,75.74,0.0,7.083333333,68000.0,5297835.333000001,0.993344125,0.00425,0.123665531,0.17357318800000002,1.059739281,0.87692175
146,0.0,0.0,113.14,78.04,0.0,11.91666667,1590000.0,0.0,0.0,0.056785714,0.0434335,0.09283119,0.027723393,0.09807639300000001
147,0.0,0.0,0.0,0.0,2.0,2.916666667,0.0,0.0,0.0,0.0,0.0,0.0,0.000355409,0.00018329200000000002
148,0.0,17.06,19.79,20.09,0.0,1.6666666669999999,28000.0,2761598.0,1.183542,0.004,0.25,0.244496,1.147363464,1.192279239
149,0.0,1.46,15.7,21.55,0.0,6.666666667,0.0,2441479.5,0.8138265,0.0,0.091562417,0.319229167,0.875464875,0.7368015
150,0.0,0.0,13.3,16.12,0.0,1.083333333,1533186.0,2352068.5,0.9408274,0.30663720000000005,0.103095,0.0,0.7144117,0.9879685340000001
151,39.52,0.0,38.81,58.16,0.0,4.833333333,0.0,1597343.5,0.245745154,0.0,0.0006048080000000001,0.004076923,0.250294712,0.337852692
152,28.38,0.0,75.0,100.59,0.0,8.0,1090760.0,15590.25,0.008908714,0.15582285699999998,0.087505893,0.050014286,0.154190357,0.06145119
153,12.29,0.0,10.84,11.46,0.0,11.41666667,321198.0,11996514.0,0.506894958,0.004523915,0.0,0.011596243999999999,1.0963806440000001,1.15696561
154,19.35,0.0,9.84,9.69,0.0,2.333333333,0.0,913555.0,0.45677749999999995,0.0,0.0,0.0,0.473858,0.56133425
155,0.0,7.13,13.13,10.05,0.0,1.75,20000.0,2683139.0,1.0732556,0.004,0.0635125,0.0,1.0065374,0.9960510659999999
156,0.0,10.56,18.88,33.23,0.0,6.833333333,20000.0,3706940.0,1.059125714,0.002857143,0.126294929,0.136340476,1.253722536,1.2046724290000002
157,200.0,16.56,97.93,0.0,0.0,10.66666667,11050908.0,20681393.0,1.231035298,0.131558429,0.092989929,0.110134921,1.071990188,0.9693286390000001
158,0.63,9.23,12.03,9.67,0.0,14.08333333,0.0,24377521.33,1.305938643,0.0,0.09652678599999999,0.011210113,1.201252531,1.189992946
159,22.61,0.0,29.91,51.67,0.0,1.75,281998.0,1948568.0,0.7794272,0.0563996,0.1794763,0.39586666600000003,0.93021015,0.6474060660000001
160,54.5,0.0,68.77,32.39,0.0,7.25,2585900.0,276413.3333,0.138206667,0.43098333299999997,0.12210825,0.0,0.25187625,0.38765816700000005
161,85.81,0.0,45.25,14.53,0.0,17.75,15655452.0,15875833.33,0.95255,0.31310904,0.23352989999999998,0.080908087,0.77130213,0.704878007
162,100.55,0.42,138.39,144.44,0.0,0.75,2499061.0,1982880.0,0.19828800000000002,0.12495305,0.068659363,0.133199534,0.368863725,0.37699125
163,100.65,0.0,100.2,100.0,0.0,5.583333333,0.0,358334.0,0.47777866700000005,0.0,0.0,0.0,0.614348667,0.7024313329999999
164,100.23,0.0,153.45,100.0,0.0,7.333333333,127001.0,131670.5,0.003026908,0.0014597820000000002,0.05608099999999999,0.113033034,0.067685945,0.26906250600000003
165,200.0,0.0,175.0,100.34,0.0,8.416666667000001,3516000.0,0.0,0.0,0.14064000000000002,0.17777144,0.187706907,0.45736423,0.46068272
166,0.0,2.47,64.6,102.91,0.0,2.5,0.0,1429854.5,0.953236333,0.0,0.5015375,0.9995587770000001,1.043788583,1.0180930000000001
167,33.49,0.0,17.23,13.71,0.0,14.91666667,0.0,18107792.2,1.017291697,0.0,0.16839912899999998,0.049917255,0.730477065,0.706486992
168,11.82,0.0,32.84,10.22,0.0,0.833333333,0.0,1413156.5,0.942104333,0.0,0.126,0.06941111,0.901086417,0.810073443
169,100.0,0.0,59.37,18.67,0.0,6.083333333,1438002.0,2917588.5,1.1670353999999998,0.28760040000000003,0.39234875,0.222133334,0.91578635,0.865097734
170,1300.0,7.53,400.0,66.67,0.0,5.583333333,12000.0,0.0,0.0,0.004,0.5264323329999999,1.0634142229999999,1.0621450829999999,0.7830004429999999
171,49.49,0.0,43.32,97.83,0.0,14.25,0.0,1946279.0,0.125566387,0.0,0.060764640999999994,0.036084978999999996,0.117429431,0.07068264
172,0.0,0.0,0.0,0.0,0.0,3.166666667,515.0,0.0,0.0,7.36e-05,0.0,0.0,0.002589286,0.002285714
173,26.16,0.0,61.61,64.83,0.0,2.833333333,26652913.0,18256315.67,0.6846118379999999,0.333161413,0.298814572,0.5310677079999999,0.631832125,0.5723811
174,100.0,0.0,79.75,100.0,0.0,5.333333333,1052665.0,2399192.5,0.959677,0.210533,0.8858321,1.177975866,1.00320715,1.385004066
175,0.0,0.0,28.76,57.53,0.0,11.41666667,0.0,12486619.67,0.567573621,0.0,0.19243010600000002,0.167968253,0.458302727,0.242064106
176,100.03,0.0,100.16,100.77,0.0,6.833333333,1352164.0,1275430.0,0.364408571,0.19316628600000002,0.113321429,0.433597761,0.319663393,0.430823429
177,0.0,6.79,15.52,16.79,0.0,10.0,2398100.0,25893780.0,1.067784742,0.02472268,0.073647067,0.081912928,0.89780324,0.75621401
178,0.0,0.0,75.0,100.0,0.0,5.416666667,0.0,0.0,0.0,0.0,0.15,0.6016,0.48152305,0.5934810660000001
179,100.0,0.0,100.43,100.0,0.0,6.0,3963100.0,0.0,0.0,0.180140909,0.075049136,0.019510985,0.126561955,0.069434227
180,104.21,0.0,100.0,106.43,0.0,5.583333333,3080001.0,2510910.5,0.25109105,0.15400005,0.255857675,0.21941081699999998,0.399297275,0.362679584
181,542.49,0.0,165.23,45.9,0.0,6.166666667,210900.0,1125001.5,0.56250075,0.052725,0.082887313,0.4626845,0.5938154999999999,0.646575668
182,100.0,0.0,75.0,100.0,0.0,13.33333333,671000.0,0.0,0.0,0.015604651,0.039518023,0.116953333,0.145236279,0.058240007999999996
183,100.0,0.0,100.0,100.0,0.0,26.33333333,2152839.0,0.0,0.0,0.047840867,0.16886915,0.085753126,0.237811611,0.321344911
184,0.0,0.0,50.0,39.29,0.0,7.166666667,378934.0,0.0,0.0,0.009971947,0.003508507,0.004473684,0.0042542890000000005,0.004096395
185,100.0,0.0,1125.81,-53.96,0.0,6.833333333,9937.0,0.0,0.0,0.0033123329999999998,0.083087667,0.335555557,0.543488583,0.523159
